element,image
61_37_9,30_66_11_0
61_37_10,30_66_12_0
61_37_11,30_66_13
61_38_2,30_67_4
61_38_3,30_67_5_0
61_38_4_0,30_67_6_0
61_38_4_1,30_67_6_1
61_38_5,30_67_7_0
61_38_6_1,30_67_8_0
61_38_7,30_67_9_0
61_38_8,30_67_10_0
61_39_4,30_68_6_0
61_39_9,30_68_11_0
61_40_4_0,30_69_6_0
61_40_5_0,30_69_7_0
61_40_6_1,30_69_8_0
61_40_8,30_69_10_0
61_41_3,30_70_5_0
61_41_4,30_70_6_0
61_42_6,30_71_8_0
61_44_4,30_73_6
61_45_3,30_74_5
65_0_0,32_31_2_1
65_0_1,32_31_3_2
65_0_2,32_31_4_1
65_0_3,32_31_5_2
65_0_4,32_31_6_1
65_0_5,32_31_7_1
65_0_6,32_31_8_2
65_0_7,32_31_9_2
65_0_8,32_31_10_2
65_0_9,32_31_11_1
65_0_10,32_31_12_1
65_0_11,32_31_13_2
65_0_12,32_31_14_1
65_0_13,32_31_15_1
65_0_14,32_31_16_1
65_0_15,32_31_17
65_0_16,32_31_18
65_0_17,32_31_19
65_0_18,32_31_20
65_0_19,32_31_21
65_0_20,32_31_22
65_0_21,32_31_23
65_0_22,32_31_24
65_0_23,32_31_25
65_0_24,32_31_26
65_1_1,32_32_3
65_2_2,32_33_4_0
65_3_1,32_34_3_0
65_3_2,32_34_4_0
65_3_3,32_34_5
65_6_2,32_37_4
65_7_1,32_38_3_0
65_7_2,32_38_4_0
65_7_3,32_38_5_0
65_7_4,32_38_6_0
65_8_2,32_39_4_0
65_8_3,32_39_5_0
65_9_3,32_40_5_0
65_9_4,32_40_6_0
65_9_5,32_40_7
65_10_6,32_41_8
65_11_5,32_42_7_0
65_11_6,32_42_8_0
65_11_7,32_42_9_0
65_14_2,32_45_4_0
65_14_3,32_45_5_0
65_14_4,32_45_6_0
65_14_5,32_45_7_0
65_14_6,32_45_8
65_15_1,32_46_3_0
65_15_2,32_46_4_0
65_15_3,32_46_5_0
65_15_4,32_46_6_0
65_15_5_0,32_46_7_0
65_15_5_1,32_46_7_1
65_15_6,32_46_8_0
65_15_7,32_46_9_0
65_15_8,32_46_10
65_16_2,32_47_4
65_16_6,32_47_8_0
65_16_7,32_47_9
65_17_3,32_48_5_0
65_17_4,32_48_6_0
65_17_5,32_48_7_0
65_17_6,32_48_8_0
65_17_7,32_48_9_0
65_17_8,32_48_10_0
65_17_9,32_48_11
65_18_2,32_49_4_0
65_18_3,32_49_5_0
65_18_4_0,32_49_6_0
65_18_4_1,32_49_6_1
65_18_5,32_49_7
65_18_10,32_49_12
65_19_3,32_50_5
65_19_9,32_50_11_0
65_19_10,32_50_12_0
65_19_11,32_50_13_0
65_20_4,32_51_6_0
65_20_5,32_51_7_0
65_20_6,32_51_8_0
65_21_3,32_52_5_0
65_21_5,32_52_7
65_22_4,32_53_6_0
65_22_8,32_53_10_0
65_22_9,32_53_11_0
65_22_10,32_53_12_0
65_23_4,32_54_6_0
65_23_5,32_54_7_0
65_23_6,32_54_8_0
65_23_7,32_54_9_0
65_23_8,32_54_10_0
65_23_9_0,32_54_11_0
65_23_9_1,32_54_11_1
65_23_10,32_54_12_0
65_23_11,32_54_13_0
65_23_12,32_54_14_0
65_24_5,32_55_7_0
65_24_10,32_55_12_0
65_24_11,32_55_13
65_25_8,32_56_10_0
65_25_9,32_56_11_0
65_25_10,32_56_12_0
65_25_11,32_56_13_0
65_25_12,32_56_14_0
65_25_13,32_56_15
65_26_6,32_57_8_0
65_26_7,32_57_9_0
65_26_8,32_57_10_0
65_26_9,32_57_11_0
65_26_14,32_57_16
65_27_13,32_58_15_0
65_27_14,32_58_16_0
65_27_15,32_58_17_0
65_28_8,32_59_10_0
65_28_9,32_59_11_0
65_28_10,32_59_12_0
65_29_7,32_60_9_0
65_29_8,32_60_10_0
65_29_9,32_60_11_0
65_30_2,32_61_4_0
65_30_3,32_61_5_0
65_30_4,32_61_6_0
65_30_5,32_61_7_0
65_30_6,32_61_8_0
65_30_7,32_61_9_0
65_30_8,32_61_10_0
65_30_9,32_61_11_0
65_30_10,32_61_12_0
65_30_11,32_61_13_0
65_30_12,32_61_14_0
65_30_13,32_61_15_0
65_30_14,32_61_16
65_31_1,32_62_3_0
65_31_2,32_62_4_0
65_31_3_0,32_62_5_0
65_31_3_1,32_62_5_1
65_31_4,32_62_6_0
65_31_5_0,32_62_7_0
65_31_5_1,32_62_7_1
65_31_6,32_62_8_0
65_31_7,32_62_9_0
65_31_8_0,32_62_10_0
65_31_8_1,32_62_10_1
65_31_9_0,32_62_11_0
65_31_9_1,32_62_11_1
65_31_10_0,32_62_12_0
65_31_10_1,32_62_12_1
65_31_11,32_62_13_0
65_31_12,32_62_14_0
65_31_13_0,32_62_15_0
65_31_13_1,32_62_15_1
65_31_14,32_62_16_0
65_31_15,32_62_17_0
65_32_2,32_63_4
65_32_4,32_63_6_0
65_32_6,32_63_8_0
65_32_7,32_63_9_0
65_32_8,32_63_10_0
65_32_9,32_63_11_0
65_32_14,32_63_16_0
65_33_3,32_64_5_0
65_33_4,32_64_6_0
65_33_5,32_64_7_0
65_33_7,32_64_9_0
65_33_12,32_64_14_0
65_33_13,32_64_15_0
65_34_2,32_65_4_0
65_34_3,32_65_5_0
65_34_4,32_65_6_0
65_34_6,32_65_8_0
65_34_8,32_65_10_0
65_34_9,32_65_11_0
65_34_10,32_65_12_0
65_34_11,32_65_13_0
65_34_12,32_65_14_0
65_35_5,32_66_7_0
65_35_7,32_66_9_0
65_35_8,32_66_10_0
65_35_9,32_66_11_0
65_36_6,32_67_8_0
65_37_3,32_68_5_0
65_37_5,32_68_7_0
65_37_6,32_68_8_0
65_37_7_0,32_68_9_0
65_37_7_1,32_68_9_1
65_37_8_0,32_68_10_0
65_37_8_1,32_68_10_1
65_37_9,32_68_11_0
65_38_2,32_69_4_0
65_38_3,32_69_5_0
65_38_4_0,32_69_6_0
65_38_4_1,32_69_6_1
65_38_5,32_69_7_0
65_38_6_0,32_69_8_0
65_38_6_1,32_69_8_1
65_38_7,32_69_9_0
65_38_8,32_69_10_0
65_39_3,32_70_5_0
65_39_4,32_70_6_0
65_39_5,32_70_7_0
65_39_7,32_70_9_0
65_40_4_0,32_71_6_0
65_40_4_1,32_71_6_1
65_40_5_0,32_71_7_0
65_40_5_1,32_71_7_1
65_40_6_0,32_71_8_0
65_40_6_1,32_71_8_1
65_41_3,32_72_5_0
65_41_4,32_72_6_0
65_41_5,32_72_7
67_0_0,33_32_2_0
67_1_1,33_33_3_0
67_2_2,33_34_4_0
67_3_1,33_35_3
67_6_2,33_38_4_0
67_7_1,33_39_3_0
67_8_2,33_40_4_0
67_8_3,33_40_5_0
67_9_3,33_41_5_0
67_9_5,33_41_7_0
67_10_6,33_42_8_0
67_14_2,33_46_4_0
67_14_4,33_46_6_0
67_15_1,33_47_3_0
67_15_5_0,33_47_7_0
67_15_5_1,33_47_7_0
67_16_2,33_48_4_0
67_16_6,33_48_8_0
67_16_7,33_48_9_0
67_17_3,33_49_5_0
67_17_4,33_49_6_0
67_17_9,33_49_11_0
67_18_2,33_50_4_0
67_18_4_0,33_50_6_0
67_18_10,33_50_12
67_19_3,33_51_5_0
67_20_4,33_52_6_0
67_21_3,33_53_5_0
67_21_5,33_53_7_0
67_22_4,33_54_6_0
67_22_8,33_54_10_0
67_23_4,33_55_6_0
67_23_5,33_55_7_0
67_23_9_0,33_55_11_0
67_23_9_1,33_55_11_0
67_24_10,33_56_12_0
67_24_11,33_56_13_0
67_25_8,33_57_10_0
67_25_13,33_57_15_0
67_26_14,33_58_16
67_28_8,33_60_10_0
67_30_2,33_62_4_0
67_30_6,33_62_8_0
67_30_12,33_62_14_0
67_31_1,33_63_3_0
67_31_3_0,33_63_5_0
67_31_5_0,33_63_7_0
67_31_8_0,33_63_10_0
67_31_8_1,33_63_10_0
67_31_13_0,33_63_15_0
67_31_13_1,33_63_15_0
67_32_2,33_64_4_0
67_32_4,33_64_6_0
67_32_6,33_64_8_0
67_33_3,33_65_5_0
67_33_7,33_65_9_0
67_33_12,33_65_14_0
67_34_2,33_66_4
67_34_6,33_66_8_0
67_34_8,33_66_10_0
67_35_5,33_67_7_0
67_35_7,33_67_9_0
67_36_6,33_68_8_0
67_37_3,33_69_5_0
67_37_5,33_69_7_0
67_37_7_0,33_69_9_0
67_37_7_1,33_69_9_0
67_37_8_0,33_69_10_0
67_38_2,33_70_4_0
67_38_4_0,33_70_6_0
67_38_6_0,33_70_8_0
67_38_6_1,33_70_8_1
67_39_3,33_71_5_0
67_39_4,33_71_6_0
67_39_5,33_71_7_0
67_40_4_0,33_72_6_0
67_40_4_1,33_72_6_1
67_41_3,33_73_5
69_0_0,34_33_2
69_0_1,34_33_3_1
69_0_2,34_33_4_1
69_0_3,34_33_5_1
69_0_4,34_33_6
69_0_5,34_33_7_1
69_0_6,34_33_8
69_0_7,34_33_9
69_0_8,34_33_10
69_0_9,34_33_11
69_0_10,34_33_12_1
69_0_11,34_33_13_1
69_0_12,34_33_14_1
69_0_13,34_33_15_1
69_0_14,34_33_16_1
69_0_15,34_33_17_1
69_0_16,34_33_18
69_0_17,34_33_19
69_0_18,34_33_20
69_0_19,34_33_21
69_0_20,34_33_22
69_0_21,34_33_23
69_0_22,34_33_24
69_0_23,34_33_25
69_0_24,34_33_26
69_1_1,34_34_3_0
69_3_1,34_36_3
69_3_2,34_36_4
69_6_2,34_39_4_0
69_7_1,34_40_3
69_7_2,34_40_4_0
69_7_3,34_40_5_0
69_7_4,34_40_6_0
69_8_2,34_41_4_0
69_9_5,34_42_7_0
69_11_5,34_44_7
69_11_6,34_44_8
69_14_2,34_47_4
69_14_3,34_47_5_0
69_14_4,34_47_6_0
69_14_5,34_47_7_0
69_14_6,34_47_8_0
69_15_1,34_48_3
69_15_2,34_48_4_0
69_15_3,34_48_5_0
69_15_4,34_48_6_0
69_15_5_0,34_48_7_0
69_15_5_1,34_48_7_1
69_15_6,34_48_8_0
69_15_7,34_48_9_0
69_15_8,34_48_10
69_16_2,34_49_4_0
69_17_4,34_50_6_0
69_17_5,34_50_7
69_17_6,34_50_8
69_17_9,34_50_11
69_18_2,34_51_4
69_18_3,34_51_5_0
69_18_4_0,34_51_6_0
69_18_5,34_51_7_0
69_19_3,34_52_5_0
69_19_9,34_52_11_0
69_19_10,34_52_12
69_20_4,34_53_6_0
69_20_5,34_53_7_0
69_21_3,34_54_5_0
69_21_5,34_54_7
69_22_4,34_55_6
69_22_8,34_55_10
69_22_9,34_55_11_0
69_22_10,34_55_12_0
69_23_5,34_56_7
69_23_7,34_56_9_0
69_23_8,34_56_10_0
69_23_9_0,34_56_11_0
69_23_9_1,34_56_11_1
69_23_10,34_56_12_0
69_23_11,34_56_13_0
69_23_12,34_56_14
69_25_8,34_58_10
69_25_9,34_58_11
69_25_10,34_58_12
69_25_13,34_58_15
69_26_7,34_59_9_0
69_26_8,34_59_10_0
69_26_9,34_59_11_0
69_27_13,34_60_15_0
69_27_14,34_60_16
69_28_8,34_61_10_0
69_28_9,34_61_11_0
69_28_10,34_61_12_0
69_29_7,34_62_9_0
69_29_8,34_62_10_0
69_29_9,34_62_11_0
69_30_2,34_63_4
69_30_3,34_63_5_0
69_30_4,34_63_6_0
69_30_5,34_63_7_0
69_30_6,34_63_8_0
69_30_7,34_63_9_0
69_30_8,34_63_10_0
69_30_9,34_63_11_0
69_30_10,34_63_12
69_30_12,34_63_14
69_30_13,34_63_15_0
69_30_14,34_63_16_0
69_31_1,34_64_3
69_31_2,34_64_4_0
69_31_3_0,34_64_5_0
69_31_3_1,34_64_5_1
69_31_4,34_64_6_0
69_31_5_0,34_64_7_0
69_31_5_1,34_64_7_1
69_31_6,34_64_8_0
69_31_7,34_64_9_0
69_31_8_0,34_64_10_0
69_31_8_1,34_64_10_1
69_31_9_0,34_64_11_0
69_31_9_1,34_64_11_1
69_31_10_1,34_64_12
69_31_11,34_64_13_0
69_31_12,34_64_14_0
69_31_13_0,34_64_15_0
69_31_13_1,34_64_15_1
69_32_2,34_65_4_0
69_32_4,34_65_6_0
69_32_6,34_65_8_0
69_32_7,34_65_9_0
69_32_8,34_65_10_0
69_32_9,34_65_11_0
69_33_4,34_66_6_0
69_34_2,34_67_4
69_34_3,34_67_5_0
69_34_6,34_67_8_0
69_34_8,34_67_10_0
69_34_9,34_67_11_0
69_35_5,34_68_7_0
69_35_7,34_68_9_0
69_35_8,34_68_10_0
69_35_9,34_68_11_0
69_36_6,34_69_8_0
69_37_3,34_70_5_0
69_37_5,34_70_7_0
69_37_6,34_70_8_0
69_37_7_1,34_70_9_0
69_38_2,34_71_4
69_38_3,34_71_5_0
69_38_4_0,34_71_6_0
69_38_4_1,34_71_6_1
69_38_5,34_71_7_0
69_38_6_1,34_71_8
69_39_3,34_72_5_0
69_40_4_0,34_73_6_0
69_41_3,34_74_5
71_0_0,35_34_2_0
71_3_1,35_37_3_0
71_6_2,35_40_4_0
71_7_1,35_41_3_0
71_11_5,35_45_7_0
71_14_2,35_48_4_0
71_14_4,35_48_6_0
71_15_1,35_49_3_0
71_17_4,35_51_6_0
71_18_2,35_52_4_0
71_18_4_0,35_52_6_0
71_19_3,35_53_5_0
71_19_9,35_53_11_0
71_20_4,35_54_6_0
71_21_3,35_55_5
71_22_8,35_56_10_0
71_23_5,35_57_7_0
71_23_7,35_57_9_0
71_25_8,35_59_10_0
71_26_7,35_60_9_0
71_27_13,35_61_15
71_28_8,35_62_10_0
71_29_7,35_63_9_0
71_30_2,35_64_4_0
71_30_6,35_64_8_0
71_30_12,35_64_14_0
71_31_1,35_65_3_0
71_31_5_0,35_65_7_0
71_31_8_0,35_65_10_0
71_31_8_1,35_65_10_0
71_32_4,35_66_6_0
71_32_7,35_66_9
71_34_2,35_68_4_0
71_34_6,35_68_8_0
71_34_8,35_68_10_0
71_35_5,35_69_7_0
71_35_7,35_69_9_0
71_36_6,35_70_8_0
71_37_3,35_71_5_0
71_37_5,35_71_7_0
71_38_2,35_72_4_0
71_38_4_0,35_72_6
73_0_0,36_35_2
73_0_1,36_35_3
73_0_2,36_35_4
73_0_3,36_35_5_1
73_0_4,36_35_6
73_0_5,36_35_7_1
73_0_6,36_35_8_1
73_0_7,36_35_9_1
73_0_8,36_35_10
73_0_9,36_35_11
73_0_10,36_35_12
73_0_11,36_35_13
73_0_12,36_35_14
73_0_13,36_35_15
73_0_14,36_35_16
73_0_15,36_35_17_1
73_0_16,36_35_18_1
73_0_17,36_35_19_1
73_0_18,36_35_20
73_0_19,36_35_21
73_0_20,36_35_22
73_0_21,36_35_23
73_0_22,36_35_24
73_0_23,36_35_25
73_0_24,36_35_26
73_1_1,36_36_3
73_2_2,36_37_4
73_3_1,36_38_3_0
73_3_2,36_38_4_0
73_3_3,36_38_5_0
73_7_1,36_42_3
73_7_2,36_42_4_0
73_7_3,36_42_5_0
73_7_4,36_42_6_0
73_8_2,36_43_4_0
73_8_3,36_43_5
73_9_4,36_44_6_0
73_9_5,36_44_7
73_10_6,36_45_8
73_11_5,36_46_7_0
73_11_6,36_46_8_0
73_11_7,36_46_9
73_14_2,36_49_4_0
73_14_3,36_49_5_0
73_14_4,36_49_6_0
73_14_5,36_49_7
73_15_1,36_50_3
73_15_2,36_50_4_0
73_15_3,36_50_5
73_15_4,36_50_6_0
73_15_5_0,36_50_7_0
73_15_5_1,36_50_7_1
73_15_6,36_50_8_0
73_15_7,36_50_9_0
73_15_8,36_50_10_0
73_16_2,36_51_4
73_16_6,36_51_8_0
73_16_7,36_51_9_0
73_17_3,36_52_5_0
73_17_4,36_52_6_0
73_17_5,36_52_7
73_17_6,36_52_8_0
73_17_8,36_52_10_0
73_17_9,36_52_11_0
73_18_2,36_53_4_0
73_18_3,36_53_5_0
73_18_4_0,36_53_6_0
73_18_4_1,36_53_6_1
73_18_10,36_53_12_0
73_19_3,36_54_5
73_19_9,36_54_11_0
73_19_10,36_54_12_0
73_19_11,36_54_13_0
73_20_4,36_55_6
73_20_5,36_55_7_0
73_22_8,36_57_10_0
73_22_9,36_57_11_0
73_23_4,36_58_6_0
73_23_5,36_58_7_0
73_23_7,36_58_9
73_23_8,36_58_10_0
73_23_9_0,36_58_11_0
73_23_9_1,36_58_11_1
73_23_10,36_58_12_0
73_23_11,36_58_13_0
73_23_12,36_58_14_0
73_24_5,36_59_7
73_24_10,36_59_12_0
73_24_11,36_59_13_0
73_25_8,36_60_10_0
73_25_9,36_60_11_0
73_25_10,36_60_12_0
73_25_12,36_60_14_0
73_25_13,36_60_15_0
73_26_7,36_61_9_0
73_26_8,36_61_10_0
73_26_9,36_61_11_0
73_26_14,36_61_16
73_27_13,36_62_15_0
73_27_14,36_62_16_0
73_28_8,36_63_10_0
73_28_9,36_63_11_0
73_29_7,36_64_9_0
73_29_8,36_64_10_0
73_30_2,36_65_4_0
73_30_3,36_65_5_0
73_30_4,36_65_6_0
73_30_5,36_65_7_0
73_30_6,36_65_8_0
73_30_7,36_65_9_0
73_30_8,36_65_10_0
73_30_9,36_65_11_0
73_30_10,36_65_12_0
73_30_11,36_65_13_0
73_30_12,36_65_14_0
73_31_1,36_66_3
73_31_2,36_66_4_0
73_31_3_0,36_66_5_0
73_31_3_1,36_66_5_1
73_31_4,36_66_6_0
73_31_5_0,36_66_7_0
73_31_5_1,36_66_7_1
73_31_6,36_66_8_0
73_31_7,36_66_9
73_31_8_0,36_66_10_0
73_31_8_1,36_66_10_1
73_31_9_0,36_66_11_0
73_31_9_1,36_66_11_1
73_31_10_1,36_66_12_0
73_31_11,36_66_13
73_32_2,36_67_4
73_32_4,36_67_6_0
73_32_6,36_67_8_0
73_32_7,36_67_9_0
73_32_8,36_67_10_0
73_33_3,36_68_5_0
73_33_4,36_68_6_0
73_33_5,36_68_7_0
73_33_7,36_68_9_0
73_34_2,36_69_4_0
73_34_3,36_69_5_0
73_34_4,36_69_6_0
73_34_8,36_69_10_0
73_35_5,36_70_7_0
73_35_7,36_70_9_0
73_36_6,36_71_8
73_37_5,36_72_7_0
73_38_2,36_73_4
73_38_3,36_73_5_0
73_38_4_0,36_73_6_0
73_38_4_1,36_73_6_1
73_39_3,36_74_5_0
75_0_0,37_36_2
75_1_1,37_37_3_0
75_2_2,37_38_4_0
75_3_1,37_39_3_0
75_7_1,37_43_3
75_8_2,37_44_4_0
75_8_3,37_44_5_0
75_9_4,37_45_6_0
75_9_5,37_45_7_0
75_10_6,37_46_8_0
75_14_2,37_50_4_0
75_14_4,37_50_6_0
75_15_1,37_51_3
75_15_5_0,37_51_7_0
75_15_5_1,37_51_7_0
75_16_2,37_52_4_0
75_16_7,37_52_9
75_17_3,37_53_5_0
75_17_8,37_53_10_0
75_17_9,37_53_11_0
75_18_2,37_54_4
75_18_10,37_54_12_0
75_20_4,37_56_6
75_22_8,37_58_10
75_23_4,37_59_6
75_23_7,37_59_9
75_23_9_0,37_59_11_0
75_23_9_1,37_59_11_0
75_24_11,37_60_13_0
75_25_8,37_61_10_0
75_25_12,37_61_14_0
75_25_13,37_61_15
75_26_7,37_62_9_0
75_29_7,37_65_9_0
75_30_2,37_66_4
75_30_6,37_66_8_0
75_31_1,37_67_3
75_31_3_0,37_67_5_0
75_31_5_0,37_67_7_0
75_32_2,37_68_4_0
75_32_4,37_68_6_0
75_32_6,37_68_8_0
75_32_7,37_68_9_0
75_33_3,37_69_5_0
75_34_2,37_70_4_0
75_38_2,37_74_4
77_0_0,38_37_2
77_0_1,38_37_3_1
77_0_2,38_37_4
77_0_3,38_37_5_1
77_0_4,38_37_6_1
77_0_5,38_37_7_2
77_0_6,38_37_8_2
77_0_7,38_37_9_1
77_0_8,38_37_10_1
77_0_9,38_37_11_1
77_0_10,38_37_12_1
77_0_11,38_37_13_1
77_0_12,38_37_14
77_0_13,38_37_15
77_0_14,38_37_16
77_0_15,38_37_17
77_0_16,38_37_18
77_0_17,38_37_19
77_0_18,38_37_20
77_0_19,38_37_21
77_0_20,38_37_22
77_0_21,38_37_23
77_0_22,38_37_24
77_0_23,38_37_25
77_0_24,38_37_26
77_1_1,38_38_3_0
77_3_1,38_40_3
77_3_2,38_40_4_0
77_6_2,38_43_4
77_7_1,38_44_3
77_7_2,38_44_4_0
77_7_3,38_44_5_0
77_7_4,38_44_6_0
77_8_2,38_45_4_0
77_8_3,38_45_5_0
77_9_5,38_46_7_0
77_11_5,38_48_7_0
77_11_6,38_48_8_0
77_14_2,38_51_4
77_14_3,38_51_5_0
77_14_4,38_51_6_0
77_14_5,38_51_7_0
77_14_6,38_51_8_0
77_15_1,38_52_3
77_15_2,38_52_4_0
77_15_3,38_52_5_0
77_15_4,38_52_6_0
77_15_5_1,38_52_7
77_15_6,38_52_8_0
77_15_7,38_52_9
77_15_8,38_52_10
77_16_2,38_53_4
77_16_7,38_53_9_0
77_17_4,38_54_6_0
77_17_5,38_54_7_0
77_17_6,38_54_8_0
77_17_9,38_54_11_0
77_18_2,38_55_4
77_18_3,38_55_5_0
77_18_4_0,38_55_6
77_19_9,38_56_11_0
77_19_10,38_56_12_0
77_20_4,38_57_6_0
77_20_5,38_57_7_0
77_20_6,38_57_8_0
77_21_3,38_58_5_0
77_22_8,38_59_10_0
77_22_9,38_59_11_0
77_22_10,38_59_12_0
77_23_5,38_60_7_0
77_23_6,38_60_8_0
77_23_7,38_60_9_0
77_23_8,38_60_10_0
77_23_9_1,38_60_11_0
77_23_10,38_60_12_0
77_23_11,38_60_13_0
77_23_12,38_60_14_0
77_24_11,38_61_13_0
77_25_8,38_62_10_0
77_25_9,38_62_11_0
77_25_10,38_62_12_0
77_26_6,38_63_8_0
77_26_7,38_63_9_0
77_26_8,38_63_10_0
77_27_13,38_64_15_0
77_28_8,38_65_10_0
77_28_9,38_65_11_0
77_28_10,38_65_12_0
77_29_7,38_66_9
77_29_8,38_66_10_0
77_30_2,38_67_4
77_30_3,38_67_5_0
77_30_4,38_67_6_0
77_30_5,38_67_7_0
77_30_6,38_67_8_0
77_30_7,38_67_9_0
77_30_8,38_67_10_0
77_30_9,38_67_11_0
77_30_10,38_67_12_0
77_31_1,38_68_3
77_31_2,38_68_4_0
77_31_3_1,38_68_5_0
77_31_4,38_68_6_0
77_31_5_1,38_68_7_0
77_31_6,38_68_8_0
77_31_7,38_68_9_0
77_31_8_0,38_68_10_0
77_31_8_1,38_68_10_1
77_31_9_0,38_68_11_0
77_31_9_1,38_68_11_1
77_32_2,38_69_4
77_32_4,38_69_6_0
77_32_6,38_69_8_0
77_32_7,38_69_9_0
77_32_8,38_69_10_0
77_33_4,38_70_6_0
77_34_2,38_71_4
77_34_3,38_71_5_0
77_37_3,38_74_5
77_38_2,38_75_4
79_0_0,39_38_2_0
79_7_1,39_45_3_0
79_14_2,39_52_4
79_15_1,39_53_3
79_23_7,39_61_9_0
79_30_2,39_68_4_0
79_30_6,39_68_8_0
79_31_1,39_69_3
79_32_4,39_70_6_0
79_33_4,39_71_6_0
81_0_0,40_39_2
81_0_1,40_39_3_1
81_0_2,40_39_4_1
81_0_3,40_39_5_1
81_0_4,40_39_6
81_0_5,40_39_7_1
81_0_6,40_39_8
81_0_7,40_39_9_1
81_0_8,40_39_10
81_0_9,40_39_11
81_0_10,40_39_12_1
81_0_11,40_39_13_1
81_0_12,40_39_14_1
81_0_13,40_39_15_1
81_0_14,40_39_16_1
81_0_15,40_39_17_2
81_0_16,40_39_18_1
81_0_17,40_39_19_1
81_0_18,40_39_20_1
81_0_19,40_39_21
81_0_20,40_39_22
81_0_21,40_39_23
81_0_22,40_39_24
81_0_23,40_39_25
81_0_24,40_39_26
81_1_1,40_40_3
81_2_2,40_41_4_0
81_3_1,40_42_3_0
81_3_2,40_42_4_0
81_3_3,40_42_5
81_6_2,40_45_4_0
81_7_1,40_46_3_0
81_7_2,40_46_4_0
81_7_3,40_46_5_0
81_7_4,40_46_6_0
81_8_2,40_47_4_0
81_8_3,40_47_5_0
81_9_3,40_48_5_0
81_9_4,40_48_6_0
81_9_5,40_48_7_0
81_10_6,40_49_8
81_11_5,40_50_7_0
81_11_6,40_50_8_0
81_11_7,40_50_9
81_14_2,40_53_4
81_14_4,40_53_6_0
81_14_5,40_53_7_0
81_14_6,40_53_8
81_15_1,40_54_3
81_15_2,40_54_4
81_15_3,40_54_5_0
81_15_4,40_54_6_0
81_15_5_0,40_54_7_0
81_15_5_1,40_54_7_1
81_15_6,40_54_8_0
81_15_7,40_54_9_0
81_15_8,40_54_10_0
81_16_2,40_55_4
81_16_6,40_55_8_0
81_16_7,40_55_9
81_17_3,40_56_5_0
81_17_4,40_56_6_0
81_17_5,40_56_7_0
81_17_6,40_56_8_0
81_17_7,40_56_9_0
81_17_8,40_56_10_0
81_17_9,40_56_11_0
81_18_2,40_57_4_0
81_18_3,40_57_5_0
81_18_4_0,40_57_6_0
81_18_4_1,40_57_6_1
81_18_5,40_57_7_0
81_18_10,40_57_12_0
81_19_3,40_58_5
81_19_9,40_58_11_0
81_19_10,40_58_12_0
81_19_11,40_58_13
81_20_4,40_59_6_0
81_20_5,40_59_7_0
81_20_6,40_59_8
81_21_5,40_60_7_0
81_22_4,40_61_6_0
81_22_8,40_61_10_0
81_22_9,40_61_11_0
81_22_10,40_61_12_0
81_23_4,40_62_6_0
81_23_5,40_62_7_0
81_23_6,40_62_8_0
81_23_7,40_62_9_0
81_23_8,40_62_10_0
81_23_9_0,40_62_11_0
81_23_9_1,40_62_11_1
81_23_10,40_62_12_0
81_23_11,40_62_13_0
81_24_5,40_63_7_0
81_24_10,40_63_12_0
81_24_11,40_63_13
81_25_8,40_64_10_0
81_25_9,40_64_11_0
81_25_10,40_64_12_0
81_25_11,40_64_13_0
81_25_12,40_64_14_0
81_25_13,40_64_15_0
81_26_6,40_65_8_0
81_26_7,40_65_9_0
81_26_8,40_65_10_0
81_26_9,40_65_11_0
81_28_8,40_67_10_0
81_28_9,40_67_11_0
81_28_10,40_67_12_0
81_29_7,40_68_9_0
81_29_8,40_68_10_0
81_29_9,40_68_11_0
81_30_2,40_69_4_0
81_30_3,40_69_5_0
81_30_4,40_69_6_0
81_30_5,40_69_7_0
81_30_6,40_69_8_0
81_30_7,40_69_9_0
81_30_8,40_69_10_0
81_31_1,40_70_3
81_31_2,40_70_4_0
81_31_3_0,40_70_5_0
81_31_3_1,40_70_5_1
81_31_4,40_70_6_0
81_31_5_0,40_70_7_0
81_31_5_1,40_70_7_1
81_31_6,40_70_8_0
81_31_7,40_70_9_0
81_32_2,40_71_4
81_32_4,40_71_6_0
81_32_6,40_71_8_0
81_33_3,40_72_5_0
81_33_4,40_72_6_0
81_33_5,40_72_7_0
81_34_2,40_73_4_0
81_34_3,40_73_5_0
81_34_4,40_73_6_0
83_0_0,41_40_2
83_1_1,41_41_3_0
83_2_2,41_42_4
83_3_1,41_43_3
83_6_2,41_46_4_0
83_7_1,41_47_3_0
83_8_2,41_48_4_0
83_8_3,41_48_5_0
83_9_3,41_49_5_0
83_9_5,41_49_7
83_10_6,41_50_8
83_14_4,41_54_6_0
83_15_1,41_55_3
83_15_5_0,41_55_7_0
83_15_5_1,41_55_7_0
83_16_2,41_56_4_0
83_16_6,41_56_8
83_16_7,41_56_9_0
83_17_3,41_57_5_0
83_17_4,41_57_6
83_17_9,41_57_11_0
83_18_2,41_58_4_0
83_18_4_0,41_58_6_0
83_18_10,41_58_12
83_19_3,41_59_5_0
83_20_4,41_60_6_0
83_21_5,41_61_7_0
83_22_4,41_62_6_0
83_22_8,41_62_10_0
83_23_4,41_63_6_0
83_23_5,41_63_7_0
83_23_9_0,41_63_11_0
83_23_9_1,41_63_11_0
83_24_10,41_64_12
83_24_11,41_64_13
83_25_8,41_65_10_0
83_28_8,41_68_10_0
83_30_2,41_70_4_0
83_30_6,41_70_8_0
